Activity,Duration_min,HeartRate_bpm,Weight_kg,Height_cm,MET,CaloriesBurned
Cycling,8.411700210138797,152.05750948864235,73.54972441540164,170.96552710071379,7.5,80.27862653925597
Yoga,37.15629002023554,115.21131980819636,72.75741739575463,181.20843843414568,2.5,114.26116413982282
Cycling,68.1451795012989,105.61349930809968,43.40681677309381,169.8543603674049,7.5,372.00334497081946
Yoga,47.973903672444756,182.50120396432968,63.464588599136135,180.24593030042564,2.5,116.00725941317266
Walking,30.21521534001811,125.5350799194322,71.10403719975041,168.67464664055916,3.5,98.03175877347742
Walking,9.076757607782024,142.35565205743333,71.3768573744104,172.26181320995335,3.5,33.40861104186741
Workout,63.05889103645728,130.73820602519442,80.26047427123646,143.66280973458817,6.0,535.1144842610614
Yoga,47.21030429888995,107.84201274074178,52.611228204401854,155.85670403023812,2.5,91.31477136193324
Workout,10.54027224516489,147.23584050054808,72.28725938489238,165.36927775255973,6.0,63.905807402843145
Running,,137.8644745946681,52.219507952088634,165.6118776478989,9.8,547.2964499674999
Yoga,7.991928764842605,113.51550420900169,62.45960492193128,164.23618981327164,2.5,-2.7431871221636506
Cycling,35.59027691665177,140.82975844640848,64.2564439131767,169.52995277090702,7.5,305.9328424091442
Running,34.70770593255742,117.14224764674995,75.35085096858742,169.9420293792998,9.8,405.5236365312403
Running,72.3676265769567,,,173.6511581708784,9.8,868.1816214362398
Cycling,,,66.44396705253966,171.6899352110414,7.5,339.63564130404353
Running,34.7071462739855,136.75146552407446,40.0,177.04087399577494,9.8,203.9020709155904
,12.738433102046123,120.43172675178889,70.33800479590465,177.12233617426477,2.5,66.78057970988198
Workout,27.192046418827886,167.54260047609904,61.78788227553456,166.74664448875365,6.0,170.4388596395702
Running,23.65409078238715,128.9260471665511,81.7016706994292,185.81648788564306,9.8,320.900889596491
Yoga,24.695552679906143,110.36991766366046,78.84192253208442,178.59330534921614,2.5,64.93964415816042
Walking,40.12569049783747,133.9454409660978,53.7437251171321,156.93049095534465,3.5,141.77108357266437
Yoga,5.0,97.64331696063485,71.98609086788703,168.92603331057293,2.5,7.678606005840464
Workout,9.795395091662048,127.89671898688243,72.22292727392485,146.57381858084386,6.0,47.789507785498856
Yoga,37.77962252785691,137.9791694119569,71.3502029554031,148.25801718317652,,141.42919701873734
Cycling,42.42509366207863,134.89180769088264,69.79497289694719,160.00505669664238,7.5,362.4153049323249
Workout,35.331344027122086,162.56999826299398,72.561855037619,156.24555071336255,6.0,219.18311741491408
Walking,39.18411020430078,194.93792814611126,83.01782978688794,160.06657049925744,3.5,184.38301646700657
Cycling,31.817667726894975,,58.38343600128156,168.28493862396584,7.5,248.364486183604
Yoga,39.62990793540675,159.46990819463798,54.13028452091456,177.2529030584973,,102.34966076338395
Workout,48.682844405244325,193.586566491431,74.39258162606603,,6.0,349.3466648929936
Walking,48.54267457375322,104.84435380458811,42.3996548644261,169.13193736967972,3.5,100.5116152114873
,26.220831770830088,133.2656852193752,72.84828632675445,154.12880580937878,7.5,211.4442883867074
Walking,58.301894791659,118.05008669783354,,159.4261187870024,3.5,240.0705995476611
Yoga,43.14217389006639,151.0664427565268,40.0,171.37183325407213,2.5,74.92353797556265
Walking,64.64427912679538,136.79047298691552,57.36396008467562,156.73883498459654,3.5,230.4939047207809
Running,68.65744862534163,109.53919200240165,83.91169430729582,152.33083262436145,9.8,938.0092460805768
Cycling,11.14546557253508,130.2736954086761,47.51388163140872,169.92317125604157,7.5,62.62218617945026
Walking,22.819449222625817,156.17306849139712,67.55109937939314,164.51637363415492,3.5,84.34974009768783
,56.27096079941101,97.40688422437334,52.94113640007458,162.89080960192877,2.5,127.18105944857713
Yoga,6.70215159742105,110.06638610902553,56.49264435125881,176.09801935652348,2.5,13.102638661424477
Walking,68.40353925386746,106.31812287395478,87.99582584512805,175.8880808365036,3.5,369.90325754045256
Yoga,33.122356103746746,138.15991388717276,66.48133214943367,,2.5,97.96766433980586
Workout,51.50066070218037,161.01290199037402,71.20340826275508,158.48588209993588,6.0,368.8622957424837
Workout,37.672186742784476,79.75663836734972,63.65042508288183,169.29733580890087,6.0,238.9504208920168
Workout,12.15220944432626,132.3599640869646,46.81840023082852,165.19008470557353,6.0,38.058209671264066
Running,61.110892042639506,106.8944820681204,50.780921517228066,168.38315831745348,9.8,506.85395989335495
Walking,95.0144606107466,155.13506937074962,79.14116390770678,153.65618824215093,3.5,425.7101439834672
Running,29.699834472886163,124.07579311071865,66.83470578014881,150.97526665564789,9.8,331.144371331876
Yoga,33.552828983095154,133.26684847693494,55.756539728522185,164.597838637712,2.5,73.77238743395812
Running,5.0,129.9665751199485,64.73537838491768,156.57487410025905,9.8,86.15351810950233
Yoga,67.03005806912242,158.1054700797461,72.93917555940737,174.38207620551287,2.5,178.47420170799074
Yoga,58.23530645684006,181.21578826994457,70.45386617099976,149.993226326414,2.5,108.94390400654959
,5.332322758901718,101.63336675296398,55.76252959740985,150.8179911275372,7.5,42.521236466763476
Workout,5.0,106.1860970501337,46.09636065275416,160.83337524751144,6.0,10.1832485325165
Yoga,5.0,138.0374475638677,60.11544148134145,149.6192499406709,2.5,15.745262436870831
Cycling,52.903382507456364,109.58994129245204,78.30858363124048,181.76003132097327,7.5,493.13586271283435
Workout,54.89982839228165,153.33959426000686,,163.17082626063709,6.0,
Yoga,21.533321112624236,157.35293647710841,69.92483917910195,,2.5,55.007859939749
Yoga,49.98520062765597,116.33559219383855,62.949435062406664,169.6796402562632,2.5,116.94692779212843
Running,43.17754241982305,110.91156833396312,58.79903885527259,173.83848536020741,9.8,452.48018232187104
Running,32.65460586291563,123.13052445868202,63.17205914654768,167.06958901084286,9.8,353.740449527962
Workout,59.403936533706,132.60045534907547,74.38125997162545,164.31908507107937,6.0,469.6441775475507
Yoga,15.901287975439228,137.8709297473798,77.12228734682914,155.1652707529587,2.5,47.65411896285242
Walking,62.9507842718779,73.67957352377076,61.858558820932785,171.3090931892122,3.5,228.0908090128027
Running,,,95.43477571433112,179.16703090186195,9.8,384.4534577962865
Workout,75.63073363934089,119.8975162782354,66.10884530932468,162.8028024513271,6.0,
Yoga,19.89387953037067,110.07526670632782,60.83653460078118,156.5121449968898,2.5,58.39288368089529
Yoga,32.96855842799746,60.0,82.7080332633146,166.81495767500695,2.5,106.24614569265007
Walking,41.171742750847066,82.79068836613266,40.5404416428527,165.02649894000555,3.5,141.78175274303095
Workout,,97.36603686039084,70.76040433478427,152.8364761742596,6.0,307.29628769199627
Yoga,49.81657001236191,127.11789497866953,64.12641928840044,159.97311300792038,2.5,170.77182534244633
Running,14.286351635066453,119.09494516296726,82.37821183845631,182.8848576797826,9.8,147.6507995388825
Walking,39.2537518350673,114.21077293678563,72.2590803038023,151.52445132890904,3.5,203.36742049015714
Workout,42.76263412805442,149.912874019821,66.66922603809991,158.09379646575573,6.0,237.39624444631266
Walking,29.445235519437464,149.90334162309404,72.95160557055858,155.51286625476237,3.5,100.08628105999223
Running,48.08117234918835,133.74796633704685,52.33301225455097,156.39700157808386,9.8,375.93171469867866
Workout,13.072601730244383,133.00300706796645,76.6018380137463,160.5452360584048,6.0,104.999514822777
Walking,33.47092221898633,108.58348622666472,48.86497091583834,169.4838210146126,3.5,95.04347142686267
Cycling,24.93631751192668,111.57519173358679,69.30196856977237,178.0856253062113,7.5,231.91537044243063
Running,33.531381409019616,87.30876542186955,65.42737209303229,167.03321593928317,9.8,356.5628418467306
Running,68.94070919842406,123.73121420554173,43.8433450835429,158.15618178836465,9.8,518.1919187855042
Running,69.32911452314801,,65.8273046971526,180.39915145890325,9.8,726.7584301255611
Cycling,65.4083292116244,163.858247419364,68.38384102047559,144.3143647899583,7.5,584.0723545031994
Cycling,30.75485439838297,123.88050355236342,57.14148831250651,171.73478152812157,7.5,219.05745567753945
Yoga,58.15236553600414,142.29172080024227,52.850936013888706,154.73241380971203,2.5,175.17582692961258
Walking,42.247242538516076,60.0,70.90612884114077,164.49076822536304,3.5,192.1807981853393
Yoga,40.91179407006017,119.1767919900394,69.34778001392971,170.63099927550726,2.5,112.14102057397375
Walking,38.45277304761662,118.59094049666841,,148.94623890283518,3.5,151.22391470952775
Cycling,75.1683571475825,167.27920785563458,65.1061012682586,166.41653818251018,7.5,591.5575163890795
Cycling,67.31677211112927,139.82333652303544,58.20124379629284,167.18477067913528,7.5,496.9271864128505
Yoga,54.89792836894195,142.35638557201517,92.26617743197723,,2.5,204.96699303974168
Workout,36.59398068978747,141.05820777497482,61.420029917022944,192.15149317222517,6.0,
Yoga,40.791215165091245,131.13606830830554,54.6186396383746,149.47030194262447,2.5,66.0717119114548
Walking,50.611332090754686,168.30913327122823,65.65312730252161,179.17153683832532,3.5,187.23609076164922
Yoga,29.567821762919554,72.36801130087318,62.82870744426659,164.62119765860237,2.5,54.214078050818856
Running,58.76631431929008,133.65526021788546,61.14184629900211,156.91428760867902,9.8,564.9230612761075
Walking,21.57509777114187,158.24507129098907,87.49131308727183,168.69053170255168,3.5,122.23296532768381
Walking,47.836873759948105,82.71516367018378,51.44302618394471,151.97708604313678,3.5,166.04108381115796
Workout,5.0,150.94794634430755,65.44924482552447,,6.0,-13.926284412295288
Cycling,28.9876294679574,,52.24792370085786,147.64841361768413,7.5,226.5554222173903
Walking,81.55354265838886,132.74539822105103,58.507702743247656,170.4608901012323,3.5,306.41985137939344
Cycling,60.72382988783822,110.49101547636434,85.83339139874039,168.27011825019312,7.5,624.583017794435
Yoga,70.70936899869048,153.97879191372556,68.37734066866271,156.85616304939617,2.5,
Running,,122.79095296941084,68.23244714226061,180.23601813691647,9.8,
Workout,42.075456736008725,151.1449214089303,53.726225262465746,158.37044310165197,6.0,224.0935353233857
Cycling,65.63984506188609,140.88324590660852,59.904541295398616,177.82989594145573,7.5,503.5566922943569
Walking,52.66189869410754,110.15518789852904,86.87745825870203,166.22080877033542,3.5,276.48261153735757
Cycling,50.17131754716639,142.54647975988814,70.99234695724293,158.23631676988703,7.5,433.76252400096485
Walking,72.61163940660126,113.41077354968169,60.923421780285146,163.85018596751763,3.5,246.50740999870237
Cycling,19.190900687721438,131.60320234599934,,152.4625746110381,7.5,158.2450131717926
Walking,,122.335140962755,68.21196635853451,167.1673336304427,3.5,167.35602763152093
Yoga,5.0,152.49779665971934,54.926724153777485,165.30550079363712,2.5,-25.79325589723293
Walking,18.097878961287975,143.50805676843544,60.57430101773511,170.274474611171,3.5,60.710590387608576
Walking,61.483707843579424,129.23196128488144,92.05443322529439,173.79152393084738,3.5,
Running,21.653014676157532,112.85720557110848,69.7040310013597,166.15615776853207,9.8,260.59346404059374
Walking,54.71048508250195,98.27521275423204,46.17149586428549,150.23678345222538,3.5,168.3730690203152
Running,73.16970083936161,,71.12252177895694,174.32363332473048,9.8,847.0277225347427
Workout,36.441236500161224,,80.63705927633535,165.14663966779665,,270.58015118212467
Running,50.397268795996254,83.05009606065437,54.147461838167274,146.05937388936624,9.8,446.8315019916587
Yoga,54.8662425908584,96.74928647509374,59.51789243979824,168.09614803964638,2.5,
Running,15.570098738668694,170.64688263854293,82.44525145950222,168.85123973908287,9.8,254.28157886184528
Workout,27.67095309397906,113.50059037526387,65.41894962591476,161.41520359069673,6.0,177.85693214345906
Yoga,19.926775766563956,157.05406943776003,63.285461326504524,163.02163143162883,2.5,
Cycling,29.265537798339427,,48.96730364145825,159.04734888603295,7.5,213.17965015319135
,54.32221396162198,160.98944087902035,77.8467957017704,169.16126679515628,7.5,506.66630288894993
Running,28.09606538115417,159.17910043685944,62.738371558992476,166.39991384992877,9.8,242.31329747128308
Running,39.29693546136366,109.35761432748356,40.0,155.91771299708896,9.8,266.5402533358381
Workout,19.15076766137529,80.30060832980988,46.12834982280495,181.17970578788245,6.0,101.90587892159051
Workout,64.52844329067403,82.416988074242,58.26103261780763,158.34196930674042,6.0,367.6674379132875
Walking,29.09780019553326,109.78346240110733,52.12589248204837,140.0,3.5,65.35194897043289
Workout,70.45961103819909,177.24086063893853,54.00845895560026,,6.0,386.737883189832
Walking,41.2185818769872,119.73594812693652,93.13603874364117,175.30937568036325,3.5,223.46296734255108
Yoga,11.860008440738415,133.63109875183636,73.49027616399324,162.9346796345006,2.5,42.76049926736072
Running,36.57946506908751,162.58342165508475,40.0,148.6522022191572,9.8,216.32672118694387
Yoga,18.74446345067671,132.75803407779222,61.22813706535397,154.7190855615014,2.5,54.316269120698294
Workout,51.78698754756306,131.89727596301938,63.92607911175358,154.19013584225942,6.0,347.4446135887405
Yoga,34.77274435346267,145.56657984862866,47.27679279276039,159.2471375491404,,38.379897788396704
Yoga,43.26420510054708,137.22424388774968,71.41263566643131,162.3829502353983,2.5,157.94212035008812
Yoga,32.612937799068746,127.51332237491287,40.50332809832098,169.93854608933952,2.5,60.12871048126274
Workout,28.893153922733493,111.96376642006395,78.16336349324445,166.28438704961235,6.0,242.85749897118924
,20.52755980768746,131.9622222716364,82.29835978067462,166.76403782072123,2.5,44.81240836169826
Walking,56.72445873643059,157.3599949270785,93.23102094748404,182.79353125760977,3.5,322.14631980784964
Workout,36.53693796400604,174.55011467496803,46.10804894920504,173.6082934031492,6.0,135.57185703575294
Yoga,33.70618212603232,137.30691603922276,48.549231697998366,172.728046636373,2.5,49.218786037184756
Workout,36.035722031156794,148.87902837739932,73.31206441103276,146.86838053902164,6.0,269.45266603467815
Cycling,26.42276413028451,136.7432676790703,79.19216066079173,157.48194402509358,7.5,1536.2428167336882
Walking,33.7729714644795,127.81676588990993,74.70743193630287,149.02976004225124,3.5,147.73030811532047
Yoga,44.11259629386975,142.8564269653171,77.95660408633113,157.30947192154386,2.5,181.83391205497912
Cycling,19.3172600188647,159.73332085781212,81.52192834358041,172.9486671268811,7.5,197.08382222797675
Cycling,22.212960138415845,107.84095409952137,67.42700474635079,161.07171446082376,7.5,201.413205462985
Workout,67.56568187245347,93.71508244217728,62.44940103895289,175.72441595159924,6.0,420.60831779639784
Cycling,32.744869344008876,116.67479375908835,48.58187350489516,171.93135202062828,7.5,196.92319348726605
Walking,28.968783821519803,135.2915485824926,61.42273513741041,165.50452773372032,3.5,84.22958972753626
Walking,13.12256788881449,151.7467904405308,63.261339172029246,175.96046409420316,3.5,334.7275933645518
Running,57.01355274948479,105.2623043786128,53.60378512010894,178.64416009769818,9.8,
Walking,18.881483729783135,67.78558693437972,64.54130958611523,169.54387270425778,3.5,437.0660471983832
